symbol,fundingTime,fundingRate,settlement
XRPUSDT,2020-12-21 08:00:00,0.00024957,USDT
XRPUSDT,2020-12-21 16:00:00,0.00028374,USDT
XRPUSDT,2020-12-22 00:00:00,0.00039663,USDT
XRPUSDT,2020-12-22 08:00:00,0.0001,USDT
XRPUSDT,2020-12-22 16:00:00,0.0001,USDT
XRPUSDT,2020-12-23 00:00:00,-0.00026055,USDT
XRPUSDT,2020-12-23 08:00:00,-0.00021454,USDT
XRPUSDT,2020-12-23 16:00:00,-0.00017101,USDT
XRPUSDT,2020-12-24 00:00:00,-0.00146714,USDT
XRPUSDT,2020-12-24 08:00:00,-0.00209954,USDT
XRPUSDT,2020-12-24 16:00:00,-0.00036014,USDT
XRPUSDT,2020-12-25 00:00:00,-0.00012927,USDT
XRPUSDT,2020-12-25 08:00:00,0.0001,USDT
XRPUSDT,2020-12-25 16:00:00,0.0001,USDT
XRPUSDT,2020-12-26 00:00:00,-0.00038124,USDT
XRPUSDT,2020-12-26 08:00:00,0.0001,USDT
XRPUSDT,2020-12-26 16:00:00,0.0001,USDT
XRPUSDT,2020-12-27 00:00:00,0.0001,USDT
XRPUSDT,2020-12-27 08:00:00,0.00041461,USDT
XRPUSDT,2020-12-27 16:00:00,0.00023502,USDT
XRPUSDT,2020-12-28 00:00:00,0.00020752,USDT
XRPUSDT,2020-12-28 08:00:00,0.00062941,USDT
XRPUSDT,2020-12-28 16:00:00,0.00056104,USDT
XRPUSDT,2020-12-29 00:00:00,-0.00029975,USDT
XRPUSDT,2020-12-29 08:00:00,-0.00104294,USDT
XRPUSDT,2020-12-29 16:00:00,-0.0013207000000000002,USDT
XRPUSDT,2020-12-30 00:00:00,-6.237e-05,USDT
XRPUSDT,2020-12-30 08:00:00,-0.0012662,USDT
XRPUSDT,2020-12-30 16:00:00,-0.00023643,USDT
XRPUSDT,2020-12-31 00:00:00,-0.001384,USDT
XRPUSDT,2020-12-31 08:00:00,-0.00044538,USDT
XRPUSDT,2020-12-31 16:00:00,-0.00061811,USDT
XRPUSDT,2021-01-01 00:00:00,0.0001,USDT
XRPUSDT,2021-01-01 08:00:00,0.00016416,USDT
XRPUSDT,2021-01-01 16:00:00,0.0001,USDT
XRPUSDT,2021-01-02 00:00:00,0.0001,USDT
XRPUSDT,2021-01-02 08:00:00,0.0001,USDT
XRPUSDT,2021-01-02 16:00:00,0.0001,USDT
XRPUSDT,2021-01-03 00:00:00,0.00087042,USDT
XRPUSDT,2021-01-03 08:00:00,0.00103067,USDT
XRPUSDT,2021-01-03 16:00:00,0.00188644,USDT
XRPUSDT,2021-01-04 00:00:00,0.00322948,USDT
XRPUSDT,2021-01-04 08:00:00,0.00321973,USDT
XRPUSDT,2021-01-04 16:00:00,0.00056528,USDT
XRPUSDT,2021-01-05 00:00:00,0.00077706,USDT
XRPUSDT,2021-01-05 08:00:00,0.00028829,USDT
XRPUSDT,2021-01-05 16:00:00,0.0001,USDT
XRPUSDT,2021-01-06 00:00:00,0.00067707,USDT
XRPUSDT,2021-01-06 08:00:00,0.00121851,USDT
XRPUSDT,2021-01-06 16:00:00,0.00240729,USDT
XRPUSDT,2021-01-07 00:00:00,0.00099758,USDT
XRPUSDT,2021-01-07 08:00:00,0.00133816,USDT
XRPUSDT,2021-01-07 16:00:00,0.00257035,USDT
XRPUSDT,2021-01-08 00:00:00,0.00068052,USDT
XRPUSDT,2021-01-08 08:00:00,0.00064003,USDT
XRPUSDT,2021-01-08 16:00:00,0.00162227,USDT
XRPUSDT,2021-01-09 00:00:00,0.00111875,USDT
XRPUSDT,2021-01-09 08:00:00,0.00096612,USDT
XRPUSDT,2021-01-09 16:00:00,0.00157111,USDT
XRPUSDT,2021-01-10 00:00:00,0.00292299,USDT
XRPUSDT,2021-01-10 08:00:00,0.00269274,USDT
XRPUSDT,2021-01-10 16:00:00,0.00067459,USDT
XRPUSDT,2021-01-11 00:00:00,0.00117488,USDT
XRPUSDT,2021-01-11 08:00:00,0.0001,USDT
XRPUSDT,2021-01-11 16:00:00,0.0001,USDT
XRPUSDT,2021-01-12 00:00:00,0.00025562,USDT
XRPUSDT,2021-01-12 08:00:00,0.00090777,USDT
XRPUSDT,2021-01-12 16:00:00,0.00051877,USDT
XRPUSDT,2021-01-13 00:00:00,0.0005196,USDT
XRPUSDT,2021-01-13 08:00:00,0.0009285999999999999,USDT
XRPUSDT,2021-01-13 16:00:00,0.00097098,USDT
XRPUSDT,2021-01-14 00:00:00,0.00096376,USDT
XRPUSDT,2021-01-14 08:00:00,0.0001,USDT
XRPUSDT,2021-01-14 16:00:00,0.00108258,USDT
XRPUSDT,2021-01-15 00:00:00,0.00055778,USDT
XRPUSDT,2021-01-15 08:00:00,0.00099903,USDT
XRPUSDT,2021-01-15 16:00:00,0.0008171,USDT
XRPUSDT,2021-01-16 00:00:00,0.00031084,USDT
XRPUSDT,2021-01-16 08:00:00,0.00081748,USDT
XRPUSDT,2021-01-16 16:00:00,0.00148144,USDT
XRPUSDT,2021-01-17 00:00:00,0.00093822,USDT
XRPUSDT,2021-01-17 08:00:00,0.00071105,USDT
XRPUSDT,2021-01-17 16:00:00,0.00046551,USDT
XRPUSDT,2021-01-18 00:00:00,0.00063328,USDT
XRPUSDT,2021-01-18 08:00:00,0.00065968,USDT
XRPUSDT,2021-01-18 16:00:00,0.00145167,USDT
XRPUSDT,2021-01-19 00:00:00,0.00095247,USDT
XRPUSDT,2021-01-19 08:00:00,0.00235113,USDT
XRPUSDT,2021-01-19 16:00:00,0.00144985,USDT
XRPUSDT,2021-01-20 00:00:00,0.0009398,USDT
XRPUSDT,2021-01-20 08:00:00,0.00067072,USDT
XRPUSDT,2021-01-20 16:00:00,0.00048580000000000004,USDT
XRPUSDT,2021-01-21 00:00:00,0.00087001,USDT
XRPUSDT,2021-01-21 08:00:00,0.00099969,USDT
XRPUSDT,2021-01-21 16:00:00,0.00039505,USDT
XRPUSDT,2021-01-22 00:00:00,0.0001,USDT
XRPUSDT,2021-01-22 08:00:00,0.0001,USDT
XRPUSDT,2021-01-22 16:00:00,0.00019219999999999998,USDT
XRPUSDT,2021-01-23 00:00:00,0.0001,USDT
XRPUSDT,2021-01-23 08:00:00,0.00053204,USDT
XRPUSDT,2021-01-23 16:00:00,0.00041598,USDT
XRPUSDT,2021-01-24 00:00:00,0.00047152,USDT
XRPUSDT,2021-01-24 08:00:00,0.00039182,USDT
XRPUSDT,2021-01-24 16:00:00,0.00081256,USDT
XRPUSDT,2021-01-25 00:00:00,0.00078134,USDT
XRPUSDT,2021-01-25 08:00:00,0.00075216,USDT
XRPUSDT,2021-01-25 16:00:00,0.00098488,USDT
XRPUSDT,2021-01-26 00:00:00,0.00033059,USDT
XRPUSDT,2021-01-26 08:00:00,0.00044386,USDT
XRPUSDT,2021-01-26 16:00:00,0.00030387,USDT
XRPUSDT,2021-01-27 00:00:00,0.00028331,USDT
XRPUSDT,2021-01-27 08:00:00,0.00027841,USDT
XRPUSDT,2021-01-27 16:00:00,0.0001,USDT
XRPUSDT,2021-01-28 00:00:00,0.00012191,USDT
XRPUSDT,2021-01-28 08:00:00,0.00021805,USDT
XRPUSDT,2021-01-28 16:00:00,0.00041686,USDT
XRPUSDT,2021-01-29 00:00:00,0.00030692,USDT
XRPUSDT,2021-01-29 08:00:00,0.00109854,USDT
XRPUSDT,2021-01-29 16:00:00,0.00137615,USDT
XRPUSDT,2021-01-30 00:00:00,0.00057791,USDT
XRPUSDT,2021-01-30 08:00:00,0.00061956,USDT
XRPUSDT,2021-01-30 16:00:00,0.0012533,USDT
XRPUSDT,2021-01-31 00:00:00,0.00123441,USDT
XRPUSDT,2021-01-31 08:00:00,0.00119868,USDT
XRPUSDT,2021-01-31 16:00:00,0.00109098,USDT
XRPUSDT,2021-02-01 00:00:00,0.00128729,USDT
XRPUSDT,2021-02-01 08:00:00,0.00128644,USDT
XRPUSDT,2021-02-01 16:00:00,0.0013186,USDT
XRPUSDT,2021-02-02 00:00:00,0.00139381,USDT
XRPUSDT,2021-02-02 08:00:00,0.00087939,USDT
XRPUSDT,2021-02-02 16:00:00,0.00169106,USDT
XRPUSDT,2021-02-03 00:00:00,0.00121619,USDT
XRPUSDT,2021-02-03 08:00:00,0.00197745,USDT
XRPUSDT,2021-02-03 16:00:00,0.00218039,USDT
XRPUSDT,2021-02-04 00:00:00,0.0016027,USDT
XRPUSDT,2021-02-04 08:00:00,0.00174576,USDT
XRPUSDT,2021-02-04 16:00:00,0.00189649,USDT
XRPUSDT,2021-02-05 00:00:00,0.0013954,USDT
XRPUSDT,2021-02-05 08:00:00,0.00197779,USDT
XRPUSDT,2021-02-05 16:00:00,0.00209439,USDT
XRPUSDT,2021-02-06 00:00:00,0.00147248,USDT
XRPUSDT,2021-02-06 08:00:00,0.0012435,USDT
XRPUSDT,2021-02-06 16:00:00,0.00160762,USDT
XRPUSDT,2021-02-07 00:00:00,0.0017902,USDT
XRPUSDT,2021-02-07 08:00:00,0.00098841,USDT
XRPUSDT,2021-02-07 16:00:00,0.00109294,USDT
XRPUSDT,2021-02-08 00:00:00,0.00088318,USDT
XRPUSDT,2021-02-08 08:00:00,0.00078824,USDT
XRPUSDT,2021-02-08 16:00:00,0.00305499,USDT
XRPUSDT,2021-02-09 00:00:00,0.00239325,USDT
XRPUSDT,2021-02-09 08:00:00,0.00314452,USDT
XRPUSDT,2021-02-09 16:00:00,0.00177389,USDT
XRPUSDT,2021-02-10 00:00:00,0.00254172,USDT
XRPUSDT,2021-02-10 08:00:00,0.00259006,USDT
XRPUSDT,2021-02-10 16:00:00,0.00170685,USDT
XRPUSDT,2021-02-11 00:00:00,0.00144709,USDT
XRPUSDT,2021-02-11 08:00:00,0.00156232,USDT
XRPUSDT,2021-02-11 16:00:00,0.00173433,USDT
XRPUSDT,2021-02-12 00:00:00,0.00115908,USDT
XRPUSDT,2021-02-12 08:00:00,0.00199349,USDT
XRPUSDT,2021-02-12 16:00:00,0.00168173,USDT
XRPUSDT,2021-02-13 00:00:00,0.00217839,USDT
XRPUSDT,2021-02-13 08:00:00,0.00218703,USDT
XRPUSDT,2021-02-13 16:00:00,0.0006347000000000001,USDT
XRPUSDT,2021-02-14 00:00:00,0.00164916,USDT
XRPUSDT,2021-02-14 08:00:00,0.00170487,USDT
XRPUSDT,2021-02-14 16:00:00,0.00122256,USDT
XRPUSDT,2021-02-15 00:00:00,0.00125062,USDT
XRPUSDT,2021-02-15 08:00:00,0.0001,USDT
XRPUSDT,2021-02-15 16:00:00,0.0001,USDT
XRPUSDT,2021-02-16 00:00:00,0.00023468,USDT
XRPUSDT,2021-02-16 08:00:00,0.00089581,USDT
XRPUSDT,2021-02-16 16:00:00,0.00096993,USDT
XRPUSDT,2021-02-17 00:00:00,0.0001,USDT
XRPUSDT,2021-02-17 08:00:00,0.00056054,USDT
XRPUSDT,2021-02-17 16:00:00,0.00225423,USDT
XRPUSDT,2021-02-18 00:00:00,0.0026713,USDT
XRPUSDT,2021-02-18 08:00:00,0.002441,USDT
XRPUSDT,2021-02-18 16:00:00,0.0017727999999999997,USDT
XRPUSDT,2021-02-19 00:00:00,0.00160148,USDT
XRPUSDT,2021-02-19 08:00:00,0.00126174,USDT
XRPUSDT,2021-02-19 16:00:00,0.00294544,USDT
XRPUSDT,2021-02-20 00:00:00,0.00315578,USDT
XRPUSDT,2021-02-20 08:00:00,0.0031493000000000003,USDT
XRPUSDT,2021-02-20 16:00:00,0.00240027,USDT
XRPUSDT,2021-02-21 00:00:00,0.00041943,USDT
XRPUSDT,2021-02-21 08:00:00,0.00088531,USDT
XRPUSDT,2021-02-21 16:00:00,0.00168748,USDT
XRPUSDT,2021-02-22 00:00:00,0.00122196,USDT
XRPUSDT,2021-02-22 08:00:00,0.00096883,USDT
XRPUSDT,2021-02-22 16:00:00,0.00010868,USDT
XRPUSDT,2021-02-23 00:00:00,0.00093469,USDT
XRPUSDT,2021-02-23 08:00:00,0.00028581,USDT
XRPUSDT,2021-02-23 16:00:00,0.0001,USDT
XRPUSDT,2021-02-24 00:00:00,0.0001,USDT
XRPUSDT,2021-02-24 08:00:00,0.00033372,USDT
XRPUSDT,2021-02-24 16:00:00,0.00012171,USDT
XRPUSDT,2021-02-25 00:00:00,0.0001,USDT
XRPUSDT,2021-02-25 08:00:00,0.00015529,USDT
XRPUSDT,2021-02-25 16:00:00,0.00051584,USDT
XRPUSDT,2021-02-26 00:00:00,0.0002301,USDT
XRPUSDT,2021-02-26 08:00:00,0.0001,USDT
XRPUSDT,2021-02-26 16:00:00,0.0001,USDT
XRPUSDT,2021-02-27 00:00:00,0.0001,USDT
XRPUSDT,2021-02-27 08:00:00,0.0001,USDT
XRPUSDT,2021-02-27 16:00:00,0.00037705,USDT
XRPUSDT,2021-02-28 00:00:00,0.0001,USDT
XRPUSDT,2021-02-28 08:00:00,0.0001,USDT
XRPUSDT,2021-02-28 16:00:00,0.00024642,USDT
XRPUSDT,2021-03-01 00:00:00,0.00012299,USDT
XRPUSDT,2021-03-01 08:00:00,0.0001,USDT
XRPUSDT,2021-03-01 16:00:00,0.00045312,USDT
XRPUSDT,2021-03-02 00:00:00,0.00029885,USDT
XRPUSDT,2021-03-02 08:00:00,0.0001,USDT
XRPUSDT,2021-03-02 16:00:00,0.0003145,USDT
LTCUSDT,2020-01-09 08:00:00,0.0001,USDT
LTCUSDT,2020-01-09 16:00:00,0.0001,USDT
LTCUSDT,2020-01-10 00:00:00,0.0001,USDT
LTCUSDT,2020-01-10 08:00:00,-0.00016501,USDT
LTCUSDT,2020-01-10 16:00:00,0.0001,USDT
LTCUSDT,2020-01-11 00:00:00,-8.340000000000001e-05,USDT
LTCUSDT,2020-01-11 08:00:00,0.0001,USDT
LTCUSDT,2020-01-11 16:00:00,0.00030815,USDT
LTCUSDT,2020-01-12 00:00:00,9.409e-05,USDT
LTCUSDT,2020-01-12 08:00:00,0.0001,USDT
LTCUSDT,2020-01-12 16:00:00,0.0001,USDT
LTCUSDT,2020-01-13 00:00:00,0.0001,USDT
LTCUSDT,2020-01-13 08:00:00,0.0001,USDT
LTCUSDT,2020-01-13 16:00:00,0.0001,USDT
LTCUSDT,2020-01-14 00:00:00,0.0001,USDT
LTCUSDT,2020-01-14 08:00:00,0.0001,USDT
LTCUSDT,2020-01-14 16:00:00,0.0001,USDT
LTCUSDT,2020-01-15 00:00:00,0.00061688,USDT
LTCUSDT,2020-01-15 08:00:00,0.00038757,USDT
LTCUSDT,2020-01-15 16:00:00,0.00019672,USDT
LTCUSDT,2020-01-16 00:00:00,0.0001,USDT
LTCUSDT,2020-01-16 08:00:00,0.0001,USDT
LTCUSDT,2020-01-16 16:00:00,0.0001,USDT
LTCUSDT,2020-01-17 00:00:00,0.00038011,USDT
LTCUSDT,2020-01-17 08:00:00,0.00089497,USDT
LTCUSDT,2020-01-17 16:00:00,0.0006263999999999999,USDT
LTCUSDT,2020-01-18 00:00:00,0.00072004,USDT
LTCUSDT,2020-01-18 08:00:00,0.000704,USDT
LTCUSDT,2020-01-18 16:00:00,0.00086863,USDT
LTCUSDT,2020-01-19 00:00:00,0.00031874,USDT
LTCUSDT,2020-01-19 08:00:00,0.00043069,USDT
LTCUSDT,2020-01-19 16:00:00,0.0001,USDT
LTCUSDT,2020-01-20 00:00:00,0.0001,USDT
LTCUSDT,2020-01-20 08:00:00,0.0001,USDT
LTCUSDT,2020-01-20 16:00:00,0.0001,USDT
LTCUSDT,2020-01-21 00:00:00,0.0001,USDT
LTCUSDT,2020-01-21 08:00:00,0.0001,USDT
LTCUSDT,2020-01-21 16:00:00,0.0,USDT
LTCUSDT,2020-01-22 00:00:00,0.0,USDT
LTCUSDT,2020-01-22 08:00:00,0.0,USDT
LTCUSDT,2020-01-22 16:00:00,5.852e-05,USDT
LTCUSDT,2020-01-23 00:00:00,0.0,USDT
LTCUSDT,2020-01-23 08:00:00,0.0,USDT
LTCUSDT,2020-01-23 16:00:00,0.0,USDT
LTCUSDT,2020-01-24 00:00:00,0.00050623,USDT
LTCUSDT,2020-01-24 08:00:00,0.0,USDT
LTCUSDT,2020-01-24 16:00:00,0.00021518,USDT
LTCUSDT,2020-01-25 00:00:00,0.0,USDT
LTCUSDT,2020-01-25 08:00:00,0.00032998,USDT
LTCUSDT,2020-01-25 16:00:00,3.385e-05,USDT
LTCUSDT,2020-01-26 00:00:00,0.0,USDT
LTCUSDT,2020-01-26 08:00:00,0.0,USDT
LTCUSDT,2020-01-26 16:00:00,0.00047684,USDT
LTCUSDT,2020-01-27 00:00:00,0.00037236,USDT
LTCUSDT,2020-01-27 08:00:00,0.0,USDT
LTCUSDT,2020-01-27 16:00:00,0.0,USDT
LTCUSDT,2020-01-28 00:00:00,0.0,USDT
LTCUSDT,2020-01-28 08:00:00,0.0,USDT
LTCUSDT,2020-01-28 16:00:00,0.0,USDT
LTCUSDT,2020-01-29 00:00:00,0.00047398,USDT
LTCUSDT,2020-01-29 08:00:00,0.00031957,USDT
LTCUSDT,2020-01-29 16:00:00,0.00018885,USDT
LTCUSDT,2020-01-30 00:00:00,0.0006407,USDT
LTCUSDT,2020-01-30 08:00:00,0.00038925,USDT
LTCUSDT,2020-01-30 16:00:00,0.00020806,USDT
LTCUSDT,2020-01-31 00:00:00,0.00034859,USDT
LTCUSDT,2020-01-31 08:00:00,0.00043136,USDT
LTCUSDT,2020-01-31 16:00:00,0.00035987,USDT
LTCUSDT,2020-02-01 00:00:00,4.512e-05,USDT
LTCUSDT,2020-02-01 08:00:00,0.0,USDT
LTCUSDT,2020-02-01 16:00:00,0.0,USDT
LTCUSDT,2020-02-02 00:00:00,0.0,USDT
LTCUSDT,2020-02-02 08:00:00,0.00034305,USDT
LTCUSDT,2020-02-02 16:00:00,0.00024822,USDT
LTCUSDT,2020-02-03 00:00:00,0.00010603,USDT
LTCUSDT,2020-02-03 08:00:00,0.00026918,USDT
LTCUSDT,2020-02-03 16:00:00,0.00066319,USDT
LTCUSDT,2020-02-04 00:00:00,0.00033326,USDT
LTCUSDT,2020-02-04 08:00:00,0.00060785,USDT
LTCUSDT,2020-02-04 16:00:00,0.00091288,USDT
LTCUSDT,2020-02-05 00:00:00,0.0008389,USDT
LTCUSDT,2020-02-05 08:00:00,0.00058266,USDT
LTCUSDT,2020-02-05 16:00:00,0.00037833,USDT
LTCUSDT,2020-02-06 00:00:00,0.00062993,USDT
LTCUSDT,2020-02-06 08:00:00,0.00079581,USDT
LTCUSDT,2020-02-06 16:00:00,0.0003813,USDT
LTCUSDT,2020-02-07 00:00:00,0.00022691,USDT
LTCUSDT,2020-02-07 08:00:00,0.00044607,USDT
LTCUSDT,2020-02-07 16:00:00,0.00067636,USDT
LTCUSDT,2020-02-08 00:00:00,0.00067884,USDT
LTCUSDT,2020-02-08 08:00:00,0.00043124,USDT
LTCUSDT,2020-02-08 16:00:00,0.00060968,USDT
LTCUSDT,2020-02-09 00:00:00,0.00084067,USDT
LTCUSDT,2020-02-09 08:00:00,0.00085242,USDT
LTCUSDT,2020-02-09 16:00:00,0.00137143,USDT
LTCUSDT,2020-02-10 00:00:00,0.0010755,USDT
LTCUSDT,2020-02-10 08:00:00,0.00124711,USDT
LTCUSDT,2020-02-10 16:00:00,0.00257734,USDT
LTCUSDT,2020-02-11 00:00:00,0.00114991,USDT
LTCUSDT,2020-02-11 08:00:00,0.00071154,USDT
LTCUSDT,2020-02-11 16:00:00,0.00089628,USDT
LTCUSDT,2020-02-12 00:00:00,0.00261646,USDT
LTCUSDT,2020-02-12 08:00:00,0.00380638,USDT
LTCUSDT,2020-02-12 16:00:00,0.00177824,USDT
LTCUSDT,2020-02-13 00:00:00,0.00186684,USDT
LTCUSDT,2020-02-13 08:00:00,0.00208011,USDT
LTCUSDT,2020-02-13 16:00:00,0.001212,USDT
LTCUSDT,2020-02-14 00:00:00,0.00111041,USDT
LTCUSDT,2020-02-14 08:00:00,0.00137557,USDT
LTCUSDT,2020-02-14 16:00:00,0.00112572,USDT
LTCUSDT,2020-02-15 00:00:00,0.00232886,USDT
LTCUSDT,2020-02-15 08:00:00,0.0011933,USDT
LTCUSDT,2020-02-15 16:00:00,0.00156575,USDT
LTCUSDT,2020-02-16 00:00:00,0.00077213,USDT
LTCUSDT,2020-02-16 08:00:00,0.00059134,USDT
LTCUSDT,2020-02-16 16:00:00,0.00044673,USDT
LTCUSDT,2020-02-17 00:00:00,0.00012864,USDT
LTCUSDT,2020-02-17 08:00:00,0.00042877,USDT
LTCUSDT,2020-02-17 16:00:00,0.00087128,USDT
LTCUSDT,2020-02-18 00:00:00,0.00089338,USDT
LTCUSDT,2020-02-18 08:00:00,0.00075242,USDT
LTCUSDT,2020-02-18 16:00:00,0.00040888,USDT
LTCUSDT,2020-02-19 00:00:00,0.00035974,USDT
LTCUSDT,2020-02-19 08:00:00,0.00114557,USDT
LTCUSDT,2020-02-19 16:00:00,0.00100893,USDT
LTCUSDT,2020-02-20 00:00:00,0.00044646,USDT
LTCUSDT,2020-02-20 08:00:00,0.00010345,USDT
LTCUSDT,2020-02-20 16:00:00,0.00023802,USDT
LTCUSDT,2020-02-21 00:00:00,6.182e-05,USDT
LTCUSDT,2020-02-21 08:00:00,0.0,USDT
LTCUSDT,2020-02-21 16:00:00,7.988e-05,USDT
LTCUSDT,2020-02-22 00:00:00,0.0002174,USDT
LTCUSDT,2020-02-22 08:00:00,0.0,USDT
LTCUSDT,2020-02-22 16:00:00,0.0,USDT
LTCUSDT,2020-02-23 00:00:00,0.0,USDT
LTCUSDT,2020-02-23 08:00:00,0.0,USDT
LTCUSDT,2020-02-23 16:00:00,0.0,USDT
LTCUSDT,2020-02-24 00:00:00,1.369e-05,USDT
LTCUSDT,2020-02-24 08:00:00,0.00074132,USDT
LTCUSDT,2020-02-24 16:00:00,0.0005468,USDT
LTCUSDT,2020-02-25 00:00:00,0.00036702,USDT
LTCUSDT,2020-02-25 08:00:00,0.00027615,USDT
LTCUSDT,2020-02-25 16:00:00,0.00051432,USDT
LTCUSDT,2020-02-26 00:00:00,0.00021345,USDT
LTCUSDT,2020-02-26 08:00:00,1.3000000000000001e-05,USDT
LTCUSDT,2020-02-26 16:00:00,0.00014046,USDT
LTCUSDT,2020-02-27 00:00:00,0.0,USDT
LTCUSDT,2020-02-27 08:00:00,0.0,USDT
LTCUSDT,2020-02-27 16:00:00,0.0,USDT
LTCUSDT,2020-02-28 00:00:00,0.00017859,USDT
LTCUSDT,2020-02-28 08:00:00,0.00024069,USDT
LTCUSDT,2020-02-28 16:00:00,0.0,USDT
LTCUSDT,2020-02-29 00:00:00,1.0300000000000001e-05,USDT
LTCUSDT,2020-02-29 08:00:00,0.00019322,USDT
LTCUSDT,2020-02-29 16:00:00,0.0001945,USDT
LTCUSDT,2020-03-01 00:00:00,7.028e-05,USDT
LTCUSDT,2020-03-01 08:00:00,5.268e-05,USDT
LTCUSDT,2020-03-01 16:00:00,0.00064455,USDT
LTCUSDT,2020-03-02 00:00:00,8.340000000000001e-05,USDT
LTCUSDT,2020-03-02 08:00:00,0.00027295,USDT
LTCUSDT,2020-03-02 16:00:00,0.00019238,USDT
LTCUSDT,2020-03-03 00:00:00,0.00018696,USDT
LTCUSDT,2020-03-03 08:00:00,0.00017006,USDT
LTCUSDT,2020-03-03 16:00:00,0.00011977,USDT
LTCUSDT,2020-03-04 00:00:00,7.458e-05,USDT
LTCUSDT,2020-03-04 08:00:00,0.00033646,USDT
LTCUSDT,2020-03-04 16:00:00,0.00030938,USDT
LTCUSDT,2020-03-05 00:00:00,7.628e-05,USDT
LTCUSDT,2020-03-05 08:00:00,0.00036266,USDT
LTCUSDT,2020-03-05 16:00:00,0.0004417,USDT
LTCUSDT,2020-03-06 00:00:00,0.00018252,USDT
LTCUSDT,2020-03-06 08:00:00,0.00046643,USDT
LTCUSDT,2020-03-06 16:00:00,0.0004599,USDT
LTCUSDT,2020-03-07 00:00:00,0.00051075,USDT
LTCUSDT,2020-03-07 08:00:00,0.00047273,USDT
LTCUSDT,2020-03-07 16:00:00,0.00055764,USDT
LTCUSDT,2020-03-08 00:00:00,0.00028872,USDT
LTCUSDT,2020-03-08 08:00:00,0.00031618,USDT
LTCUSDT,2020-03-08 16:00:00,0.00026588,USDT
LTCUSDT,2020-03-09 00:00:00,0.0,USDT
LTCUSDT,2020-03-09 08:00:00,0.0,USDT
LTCUSDT,2020-03-09 16:00:00,0.00018345,USDT
LTCUSDT,2020-03-10 00:00:00,8.665e-05,USDT
LTCUSDT,2020-03-10 08:00:00,0.0,USDT
LTCUSDT,2020-03-10 16:00:00,0.0,USDT
LTCUSDT,2020-03-11 00:00:00,0.0,USDT
LTCUSDT,2020-03-11 08:00:00,7.912e-05,USDT
LTCUSDT,2020-03-11 16:00:00,0.00018759999999999998,USDT
LTCUSDT,2020-03-12 00:00:00,0.0,USDT
LTCUSDT,2020-03-12 08:00:00,0.00036905,USDT
LTCUSDT,2020-03-12 16:00:00,-0.00029357,USDT
LTCUSDT,2020-03-13 00:00:00,0.0,USDT
LTCUSDT,2020-03-13 08:00:00,-0.0012021,USDT
LTCUSDT,2020-03-13 16:00:00,-0.00200203,USDT
LTCUSDT,2020-03-14 00:00:00,-2.385e-05,USDT
LTCUSDT,2020-03-14 08:00:00,0.0,USDT
LTCUSDT,2020-03-14 16:00:00,0.0,USDT
LTCUSDT,2020-03-15 00:00:00,0.0,USDT
LTCUSDT,2020-03-15 08:00:00,0.0,USDT
LTCUSDT,2020-03-15 16:00:00,0.0,USDT
LTCUSDT,2020-03-16 00:00:00,0.0,USDT
LTCUSDT,2020-03-16 08:00:00,0.0,USDT
LTCUSDT,2020-03-16 16:00:00,0.0,USDT
LTCUSDT,2020-03-17 00:00:00,0.0,USDT
LTCUSDT,2020-03-17 08:00:00,0.0,USDT
LTCUSDT,2020-03-17 16:00:00,0.0,USDT
LTCUSDT,2020-03-18 00:00:00,0.0,USDT
LTCUSDT,2020-03-18 08:00:00,-0.00020393,USDT
LTCUSDT,2020-03-18 16:00:00,-5.92e-06,USDT
LTCUSDT,2020-03-19 00:00:00,0.0,USDT
LTCUSDT,2020-03-19 08:00:00,0.0,USDT
LTCUSDT,2020-03-19 16:00:00,0.0,USDT
LTCUSDT,2020-03-20 00:00:00,0.0,USDT
LTCUSDT,2020-03-20 08:00:00,0.0,USDT
LTCUSDT,2020-03-20 16:00:00,0.0,USDT
LTCUSDT,2020-03-21 00:00:00,0.0,USDT
LTCUSDT,2020-03-21 08:00:00,0.0,USDT
LTCUSDT,2020-03-21 16:00:00,0.0,USDT
LTCUSDT,2020-03-22 00:00:00,0.0,USDT
LTCUSDT,2020-03-22 08:00:00,0.0,USDT
LTCUSDT,2020-03-22 16:00:00,0.0,USDT
LTCUSDT,2020-03-23 00:00:00,0.0,USDT
LTCUSDT,2020-03-23 08:00:00,0.0,USDT
LTCUSDT,2020-03-23 16:00:00,1.405e-05,USDT
LTCUSDT,2020-03-24 00:00:00,3.143e-05,USDT
LTCUSDT,2020-03-24 08:00:00,0.00015391,USDT
LTCUSDT,2020-03-24 16:00:00,2.556e-05,USDT
LTCUSDT,2020-03-25 00:00:00,0.00024735,USDT
LTCUSDT,2020-03-25 08:00:00,0.00013691,USDT
LTCUSDT,2020-03-25 16:00:00,1.324e-05,USDT
LTCUSDT,2020-03-26 00:00:00,0.0,USDT
LTCUSDT,2020-03-26 08:00:00,1.078e-05,USDT
LTCUSDT,2020-03-26 16:00:00,0.0,USDT
LTCUSDT,2020-03-27 00:00:00,1.128e-05,USDT
LTCUSDT,2020-03-27 08:00:00,0.0,USDT
LTCUSDT,2020-03-27 16:00:00,0.0,USDT
LTCUSDT,2020-03-28 00:00:00,0.0,USDT
LTCUSDT,2020-03-28 08:00:00,0.0,USDT
